article_id,title,source,publish_time,url,data_quality,decision,relevance_score,priority_score,importance_score,confidence,category,relation_level,relation_paths,heat_score,heat_tier,heat_basis,heat_confidence,article_metrics,core_summary,reason,matched_terms,excluded_terms,action_items,analysis_mode
283,上半年金融数据低增，信贷投放“换挡”，融资结构优化,21世纪经济报道,2026-07-16T09:34:17.197695,https://m.21jingji.com/article/20260715/herald/07c1c9829f721d2fa538e212d9033f24.html,title_only,relevant,59,45,45,medium,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 12.0, ""matched_terms"": [""信贷"", ""融资""]}]",13,unknown,estimated,low,{},标题信息：上半年金融数据低增，信贷投放“换挡”，融资结构优化,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 信贷、融资）；原始记录只有标题，不能核实正文细节,"[""信贷"", ""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
623,增10.72万亿元！货币政策支持实体经济力度稳固,中国经济网,2026-07-16T09:37:03.802968,http://www.ce.cn/xwzx/gnsz/gdxw/202607/t20260716_3088807.shtml,title_only,relevant,60,45,50,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",11,unknown,estimated,low,{},标题信息：增10.72万亿元！货币政策支持实体经济力度稳固,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
296,破解“供强需弱”，关键在营商环境｜中国经济·年中观澜,21世纪经济报道,2026-07-16T09:34:17.223905,https://m.21jingji.com/article/20260715/herald/c852ed5f946946f5190c6a131da92306.html,title_only,relevant,59,45,45,medium,news,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 12.0, ""matched_terms"": [""营商环境""]}]",11,unknown,estimated,low,{},标题信息：破解“供强需弱”，关键在营商环境｜中国经济·年中观澜,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 营商环境）；原始记录只有标题，不能核实正文细节,"[""营商环境""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
575,央行：把握好货币政策实施的力度、节奏和时机，加大逆周期和跨周期调节力度07-15 15:210评,凤凰财经,2026-07-16T09:37:00.668881,https://finance.ifeng.com/c/8umTwQwzNhu,title_only,relevant,60,45,50,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",9,unknown,estimated,low,{},标题信息：央行：把握好货币政策实施的力度、节奏和时机，加大逆周期和跨周期调节力度07-15 15:210评,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
541,美联储三把手释放鸽派信号：通胀可能已见顶，货币政策处于合适位置,凤凰财经,2026-07-16T09:37:00.637179,https://finance.ifeng.com/c/8un3B0sEjxt,title_only,relevant,60,45,50,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",9,unknown,estimated,low,{},标题信息：美联储三把手释放鸽派信号：通胀可能已见顶，货币政策处于合适位置,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
460,告别“靠天吃饭”！十余家券商中报预喜，科创业务成隐形利润密码,界面新闻,2026-07-16T09:36:48.328711,https://www.jiemian.com/article/14757800.html,title_only,relevant,59,44,44,medium,news,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 12.0, ""matched_terms"": [""创业""]}]",10,unknown,estimated,low,{},标题信息：告别“靠天吃饭”！十余家券商中报预喜，科创业务成隐形利润密码,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 创业）；原始记录只有标题，不能核实正文细节,"[""创业""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
427,德国十万大裁员，隐形冠军，正在批量阵亡各行各业的隐形冠军，以及背后更广大的中小企业，铸就了德国巨舰真正不可替代的护城河地球知识局,虎嗅,2026-07-16T09:36:46.337818,https://www.huxiu.com/article/4875574.html,title_only,relevant,59,44,44,medium,news,operational,"[{""id"": ""solo_business"", ""label"": ""创业与个体经营"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的创办方式、经营主体选择和个人职业路径"", ""score"": 12.0, ""matched_terms"": [""中小企业""]}]",10,unknown,estimated,low,{},标题信息：德国十万大裁员，隐形冠军，正在批量阵亡各行各业的隐形冠军，以及背后更广大的中小企业，铸就了德国巨舰真正不可替代的护城河地球知识局,OPC 关联路径：创业与个体经营：影响一人公司的创办方式、经营主体选择和个人职业路径（命中 中小企业）；原始记录只有标题，不能核实正文细节,"[""中小企业""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
367,TikTok英国测试“Trendy Beat”，试水自营电商模式丨Going Global,创业邦,2026-07-16T09:34:28.288697,https://www.cyzone.cn/article/812559.html,title_only,relevant,59,44,44,medium,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 12.0, ""matched_terms"": [""电商""]}]",9,unknown,estimated,low,{},标题信息：TikTok英国测试“Trendy Beat”，试水自营电商模式丨Going Global,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 电商）；原始记录只有标题，不能核实正文细节,"[""电商""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
197,易纲：实施好稳健的货币政策 推动金融改革开放,网易财经,2026-07-16T09:28:21.871950,http://money.163.com/18/0319/10/DD8M62V500258105.html,title_only,relevant,60,44,49,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",5,unknown,estimated,low,{},标题信息：易纲：实施好稳健的货币政策 推动金融改革开放,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
195,易纲两篇小文：货币政策是一门科学 更是一种艺术,网易财经,2026-07-16T09:28:21.870941,http://money.163.com/18/0319/08/DD8ECOH000259AD0.html,title_only,relevant,60,44,49,medium,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 10.2, ""matched_terms"": [""政策""]}, {""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.8, ""matched_terms"": [""货币政策""]}]",5,unknown,estimated,low,{},标题信息：易纲两篇小文：货币政策是一门科学 更是一种艺术,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 货币政策）；原始记录只有标题，不能核实正文细节,"[""政策"", ""货币政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
430,中国的民营企业出海，正意外赢得一场“软实力竞争”IPP评论©13小时前,虎嗅,2026-07-16T09:36:46.339286,https://www.huxiu.com/article/4875563.html,title_only,review,55,48,48,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",30,low,estimated,low,{},标题信息：中国的民营企业出海，正意外赢得一场“软实力竞争”IPP评论©13小时前,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
83,看好汽车高端化和出海行情 关注三条主线,证券时报,2026-07-16T09:27:54.355785,https://www.stcn.com/article/detail/4022171.html,title_only,review,55,42,42,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",12,unknown,estimated,low,{},标题信息：看好汽车高端化和出海行情 关注三条主线,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
467,出海日报｜面壁智能MiniCPM模型将搭载三星旗舰机型，创新药海外BD进入价值兑现窗口,界面新闻,2026-07-16T09:36:48.331009,https://www.jiemian.com/article/14772584.html,title_only,review,55,42,42,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",10,unknown,estimated,low,{},标题信息：出海日报｜面壁智能MiniCPM模型将搭载三星旗舰机型，创新药海外BD进入价值兑现窗口,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
459,半年出海千亿美元：国产创新药迎来“质变”时刻,界面新闻,2026-07-16T09:36:48.327677,https://www.jiemian.com/article/14757560.html,title_only,review,55,42,42,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",10,unknown,estimated,low,{},标题信息：半年出海千亿美元：国产创新药迎来“质变”时刻,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
155,半年近1.8亿人次引爆海外出行赛道：高德打响中文标准化，滴滴携程差异化卡位，平台服务出海争夺战升级,每经网,2026-07-16T09:28:01.079389,https://www.nbd.com.cn/articles/2026-07-10/4467729.html,title_only,review,55,42,42,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 10.0, ""matched_terms"": [""出海""]}]",10,unknown,estimated,low,{},标题信息：半年近1.8亿人次引爆海外出行赛道：高德打响中文标准化，滴滴携程差异化卡位，平台服务出海争夺战升级,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 出海）；原始记录只有标题，不能核实正文细节,"[""出海""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
406,Codex，1个月吃掉150GB流量，写满4T硬盘，疯了吗？发布于 06-30,虎嗅,2026-07-16T09:36:46.319652,https://www.huxiu.com/article/4871638.html,title_only,review,51,39,39,low,news,operational,"[{""id"": ""growth_channels"", ""label"": ""获客与增长渠道"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的低成本获客、销售渠道与市场扩张能力"", ""score"": 8.0, ""matched_terms"": [""流量""]}]",12,unknown,estimated,low,{},标题信息：Codex，1个月吃掉150GB流量，写满4T硬盘，疯了吗？发布于 06-30,OPC 关联路径：获客与增长渠道：影响一人公司的低成本获客、销售渠道与市场扩张能力（命中 流量）；原始记录只有标题，不能核实正文细节,"[""流量""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
27,补缴社保/公积金,快法务,2026-07-15T17:26:13.591784,https://www.kuaifawu.com/product/item/info/id/124_3302_39.html,title_only,review,51,38,38,low,news,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""社保""]}]",8,unknown,estimated,low,{},标题信息：补缴社保/公积金,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 社保）；原始记录只有标题，不能核实正文细节,"[""社保""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
26,代缴社保/公积金,快法务,2026-07-15T17:26:13.591784,https://www.kuaifawu.com/product/item/info/id/149_3302_39.html,title_only,review,51,38,38,low,news,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""社保""]}]",8,unknown,estimated,low,{},标题信息：代缴社保/公积金,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 社保）；原始记录只有标题，不能核实正文细节,"[""社保""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
25,社保/公积金账户注销,快法务,2026-07-15T17:26:13.590751,https://www.kuaifawu.com/product/item/info/id/123_3302_39.html,title_only,review,51,38,38,low,news,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""社保""]}]",8,unknown,estimated,low,{},标题信息：社保/公积金账户注销,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 社保）；原始记录只有标题，不能核实正文细节,"[""社保""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
24,社保/公积金开户,快法务,2026-07-15T17:26:13.588776,https://www.kuaifawu.com/product/item/info/id/10.html,title_only,review,51,38,38,low,news,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 8.0, ""matched_terms"": [""社保""]}]",8,unknown,estimated,low,{},标题信息：社保/公积金开户,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 社保）；原始记录只有标题，不能核实正文细节,"[""社保""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
381,两市融资余额减少116.66亿元,36氪,2026-07-16T09:34:31.805387,https://36kr.com/newsflashes/3897604334307207,title_only,review,47,36,36,low,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.0, ""matched_terms"": [""融资""]}]",12,unknown,estimated,low,{},标题信息：两市融资余额减少116.66亿元,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；原始记录只有标题，不能核实正文细节,"[""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
129,从收藏品到金融资产：PCGS帮助钱币完成资产化跃迁,每经网,2026-07-16T09:27:57.676749,https://www.nbd.com.cn/articles/2026-04-07/4327420.html,title_only,review,47,36,36,low,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.0, ""matched_terms"": [""融资""]}]",12,unknown,estimated,low,{},标题信息：从收藏品到金融资产：PCGS帮助钱币完成资产化跃迁,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；原始记录只有标题，不能核实正文细节,"[""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
566,拆解上半年金融数据：企业债券融资 股票融资等对社融拉动明显07-15 17:220评,凤凰财经,2026-07-16T09:37:00.665048,https://finance.ifeng.com/c/8umcfv9DfYQ,title_only,review,47,36,36,low,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.0, ""matched_terms"": [""融资""]}]",11,unknown,estimated,low,{},标题信息：拆解上半年金融数据：企业债券融资 股票融资等对社融拉动明显07-15 17:220评,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；原始记录只有标题，不能核实正文细节,"[""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
530,「合肥普斯凯」完成Pre-A轮首批融资，干法钙钛矿加速产业化落地,投资界,2026-07-16T09:36:58.691541,https://news.pedaily.cn/202607/566357.shtml,title_only,review,47,36,36,low,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.0, ""matched_terms"": [""融资""]}]",11,unknown,estimated,low,{},标题信息：「合肥普斯凯」完成Pre-A轮首批融资，干法钙钛矿加速产业化落地,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；原始记录只有标题，不能核实正文细节,"[""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
526,深耕碳化硅功率半导体赛道，芯粤能&芯聚能完成超7亿元股权融资,投资界,2026-07-16T09:36:58.678335,https://news.pedaily.cn/202607/566363.shtml,title_only,review,47,36,36,low,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.0, ""matched_terms"": [""融资""]}]",11,unknown,estimated,low,{},标题信息：深耕碳化硅功率半导体赛道，芯粤能&芯聚能完成超7亿元股权融资,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；原始记录只有标题，不能核实正文细节,"[""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
306,诉讼、外贸政策双重承压 北京通美IPO：过会四年后终止注册 拟转战港股上市,中国证券报,2026-07-16T09:34:19.596842,https://www.cs.com.cn/ssgs/01/2026/07/10/detail_2026071010023481.html,title_only,review,47,36,41,low,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 6.0, ""matched_terms"": [""政策""]}]",11,unknown,estimated,low,{},标题信息：诉讼、外贸政策双重承压 北京通美IPO：过会四年后终止注册 拟转战港股上市,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；原始记录只有标题，不能核实正文细节,"[""政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
271,促消费稳预期，专家建议尽快出台城乡居民增收政策,21世纪经济报道,2026-07-16T09:34:17.179096,https://m.21jingji.com/article/20260715/herald/b637230f67b0ba78a4097b5b501de741.html,title_only,review,47,36,41,low,policy,operational,"[{""id"": ""policy_compliance"", ""label"": ""注册、税务与合规"", ""relation_level"": ""operational"", ""opc_impact"": ""影响一人公司的注册门槛、税务成本、用工方式和合规风险"", ""score"": 6.0, ""matched_terms"": [""政策""]}]",11,unknown,estimated,low,{},标题信息：促消费稳预期，专家建议尽快出台城乡居民增收政策,OPC 关联路径：注册、税务与合规：影响一人公司的注册门槛、税务成本、用工方式和合规风险（命中 政策）；原始记录只有标题，不能核实正文细节,"[""政策""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
654,爱诗科技完成 29.8 亿元C 轮融资,i黑马,2026-07-16T09:37:05.772719,https://www.iheima.com/article-399603.html,title_only,review,47,36,36,low,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.0, ""matched_terms"": [""融资""]}]",10,unknown,estimated,low,{},标题信息：爱诗科技完成 29.8 亿元C 轮融资,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 融资）；原始记录只有标题，不能核实正文细节,"[""融资""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
194,芝麻信用下通牒 3月起封杀非持牌信贷机构,网易财经,2026-07-16T09:28:21.869181,http://money.163.com/18/0209/07/DA6GTGCT0025816E.html,title_only,review,47,34,34,low,news,contextual,"[{""id"": ""finance_capital"", ""label"": ""融资与经营资金"", ""relation_level"": ""contextual"", ""opc_impact"": ""影响个人创业者获得启动资金、信贷和现金流支持的条件"", ""score"": 6.0, ""matched_terms"": [""信贷""]}]",5,unknown,estimated,low,{},标题信息：芝麻信用下通牒 3月起封杀非持牌信贷机构,OPC 关联路径：融资与经营资金：影响个人创业者获得启动资金、信贷和现金流支持的条件（命中 信贷）；原始记录只有标题，不能核实正文细节,"[""信贷""]",[],"[""访问原文补全正文后，再核实关联性与实际影响""]",rules
